"Tabela 4711 - Domicílios recenseados, por espécie"
"Variável - Domicílios recenseados (Domicílios)"
"Município";"Ano x Espécie"
"Ipubi (PE)";"12361"
"Itacuruba (PE)";"1950"
"Itaíba (PE)";"12059"
"Ilha de Itamaracá (PE)";"25210"
"Itambé (PE)";"14041"
"Itapetim (PE)";"8305"
"Itapissuma (PE)";"9539"
"Itaquitinga (PE)";"6382"
"Jaboatão dos Guararapes (PE)";"294040"
"Jaqueira (PE)";"4088"
"Jataúba (PE)";"8552"
"Jatobá (PE)";"6338"
"João Alfredo (PE)";"14282"
"Joaquim Nabuco (PE)";"5394"
"Jucati (PE)";"4779"
"Jupi (PE)";"6642"
"Jurema (PE)";"7041"
"Lagoa do Carro (PE)";"7841"
"Lagoa de Itaenga (PE)";"8376"
"Lagoa do Ouro (PE)";"5416"
"Lagoa dos Gatos (PE)";"7234"
"Lagoa Grande (PE)";"10316"
"Lajedo (PE)";"17666"
"Limoeiro (PE)";"24843"
"Macaparana (PE)";"9322"
"Machados (PE)";"4703"
"Manari (PE)";"7480"
"Maraial (PE)";"4362"
"Mirandiba (PE)";"6251"
"Moreno (PE)";"23830"
"Nazaré da Mata (PE)";"12651"
"Olinda (PE)";"153234"
"Orobó (PE)";"9722"
"Orocó (PE)";"5850"
"Ouricuri (PE)";"32040"
"Palmares (PE)";"23734"
"Palmeirina (PE)";"3384"
"Panelas (PE)";"11822"
"Paranatama (PE)";"5455"
"Parnamirim (PE)";"9120"
"Passira (PE)";"13411"
"Paudalho (PE)";"23630"
"Paulista (PE)";"157688"
"Pedra (PE)";"9666"
"Pesqueira (PE)";"29617"
"Petrolândia (PE)";"14047"
"Petrolina (PE)";"159256"
"Poção (PE)";"5515"
"Pombos (PE)";"12835"
"Primavera (PE)";"5255"
"Quipapá (PE)";"8144"
"Quixaba (PE)";"3365"
"Recife (PE)";"644213"
"Riacho das Almas (PE)";"11630"
"Ribeirão (PE)";"15036"
"Rio Formoso (PE)";"7698"
"Sairé (PE)";"6585"
"Salgadinho (PE)";"2747"
"Salgueiro (PE)";"26889"
"Saloá (PE)";"6285"
"Sanharó (PE)";"8438"
"Santa Cruz (PE)";"6026"
"Santa Cruz da Baixa Verde (PE)";"5946"
"Santa Cruz do Capibaribe (PE)";"42718"
"Santa Filomena (PE)";"6135"
"Santa Maria da Boa Vista (PE)";"16319"
"Santa Maria do Cambucá (PE)";"6785"
"Santa Terezinha (PE)";"5314"
"São Benedito do Sul (PE)";"4795"
"São Bento do Una (PE)";"22572"
"São Caitano (PE)";"19182"
"São João (PE)";"9994"
"São Joaquim do Monte (PE)";"9413"
"São José da Coroa Grande (PE)";"11660"
"São José do Belmonte (PE)";"16790"
"São José do Egito (PE)";"16072"
"São Lourenço da Mata (PE)";"51431"
"São Vicente Férrer (PE)";"6830"
"Serra Talhada (PE)";"43638"
"Serrita (PE)";"8111"
"Sertânia (PE)";"16397"
"Sirinhaém (PE)";"15823"
"Moreilândia (PE)";"4710"
"Solidão (PE)";"2727"
"Surubim (PE)";"28761"
"Tabira (PE)";"13811"
"Tacaimbó (PE)";"6988"
"Tacaratu (PE)";"9939"
"Tamandaré (PE)";"16747"
"Taquaritinga do Norte (PE)";"13632"
"Terezinha (PE)";"2806"
"Terra Nova (PE)";"3555"
"Timbaúba (PE)";"19212"
"Toritama (PE)";"16963"
"Tracunhaém (PE)";"5610"
"Trindade (PE)";"13982"
"Triunfo (PE)";"7500"
"Tupanatinga (PE)";"9057"
"Tuparetama (PE)";"3925"
"Venturosa (PE)";"6952"
"Verdejante (PE)";"4278"
"Vertente do Lério (PE)";"3706"
"Vertentes (PE)";"10046"
"Vicência (PE)";"11274"
"Vitória de Santo Antão (PE)";"59368"
"Xexéu (PE)";"5185"
"Água Branca (AL)";"8244"
"Anadia (AL)";"6474"
"Arapiraca (AL)";"96116"
"Atalaia (AL)";"14735"
"Barra de Santo Antônio (AL)";"7733"
"Barra de São Miguel (AL)";"6306"
"Batalha (AL)";"6627"
"Belém (AL)";"2170"
"Belo Monte (AL)";"2901"
"Boca da Mata (AL)";"8673"
"Branquinha (AL)";"4467"
"Cacimbinhas (AL)";"4623"
"Cajueiro (AL)";"5967"
"Campestre (AL)";"2501"
"Campo Alegre (AL)";"12176"
"Campo Grande (AL)";"3380"
"Canapi (AL)";"7778"
"Capela (AL)";"5612"
"Carneiros (AL)";"3599"
"Chã Preta (AL)";"2551"
"Coité do Nóia (AL)";"4576"
"Colônia Leopoldina (AL)";"6570"
"Coqueiro Seco (AL)";"2239"
"Coruripe (AL)";"21504"
"Craíbas (AL)";"10095"
"Delmiro Gouveia (AL)";"23341"
"Dois Riachos (AL)";"4199"
"Estrela de Alagoas (AL)";"7516"
"Feira Grande (AL)";"9372"
"Feliz Deserto (AL)";"1872"
"Flexeiras (AL)";"4027"
"Girau do Ponciano (AL)";"13980"
"Ibateguara (AL)";"6067"
"Igaci (AL)";"10892"
"Igreja Nova (AL)";"9090"
"Inhapi (AL)";"6696"
"Jacaré dos Homens (AL)";"2183"
"Jacuípe (AL)";"2266"
"Japaratinga (AL)";"4497"
"Jaramataia (AL)";"2073"
"Jequiá da Praia (AL)";"3984"
"Joaquim Gomes (AL)";"7013"
"Jundiá (AL)";"1751"
"Junqueiro (AL)";"10214"
"Lagoa da Canoa (AL)";"7329"
"Limoeiro de Anadia (AL)";"10089"
"Maceió (AL)";"403096"
"Major Isidoro (AL)";"7538"
"Maragogi (AL)";"16914"
"Maravilha (AL)";"4887"
"Marechal Deodoro (AL)";"28439"
"Maribondo (AL)";"5211"
"Mar Vermelho (AL)";"1384"
"Mata Grande (AL)";"10531"
"Matriz de Camaragibe (AL)";"8690"
"Messias (AL)";"6119"
"Minador do Negrão (AL)";"2023"
"Monteirópolis (AL)";"2969"
"Murici (AL)";"9528"
"Novo Lino (AL)";"4214"
"Olho d'Água das Flores (AL)";"9140"
"Olho d'Água do Casado (AL)";"3814"
"Olho d'Água Grande (AL)";"1830"
"Olivença (AL)";"5004"
"Ouro Branco (AL)";"5524"
"Palestina (AL)";"1699"
"Palmeira dos Índios (AL)";"30820"
"Pão de Açúcar (AL)";"10124"
"Pariconha (AL)";"4758"
"Paripueira (AL)";"7339"
"Passo de Camaragibe (AL)";"5710"
"Paulo Jacinto (AL)";"2966"
"Penedo (AL)";"24995"
"Piaçabuçu (AL)";"7955"
"Pilar (AL)";"14265"
"Pindoba (AL)";"1077"
"Piranhas (AL)";"9802"
"Poço das Trincheiras (AL)";"5325"
"Porto Calvo (AL)";"9300"
"Porto de Pedras (AL)";"4183"
"Porto Real do Colégio (AL)";"8551"
"Quebrangulo (AL)";"4827"
"Rio Largo (AL)";"38420"
"Roteiro (AL)";"2243"
"Santa Luzia do Norte (AL)";"2643"
"Santana do Ipanema (AL)";"19459"
"Santana do Mundaú (AL)";"4959"
"São Brás (AL)";"3571"
"São José da Laje (AL)";"8197"
"São José da Tapera (AL)";"13162"
"São Luís do Quitunde (AL)";"10803"
"São Miguel dos Campos (AL)";"19308"
"São Miguel dos Milagres (AL)";"4038"
"São Sebastião (AL)";"13474"
"Satuba (AL)";"9263"
"Senador Rui Palmeira (AL)";"4818"
"Tanque d'Arca (AL)";"2841"
"Taquarana (AL)";"8593"
"Teotônio Vilela (AL)";"14783"
"Traipu (AL)";"9978"
"União dos Palmares (AL)";"25138"
"Viçosa (AL)";"9954"
"Amparo do São Francisco (SE)";"972"
"Aquidabã (SE)";"10188"
"Aracaju (SE)";"267071"
"Arauá (SE)";"4762"
"Areia Branca (SE)";"7692"
"Barra dos Coqueiros (SE)";"20170"
"Boquim (SE)";"11124"
"Brejo Grande (SE)";"3547"
"Campo do Brito (SE)";"8861"
"Canhoba (SE)";"1868"
"Canindé de São Francisco (SE)";"11909"
"Capela (SE)";"14512"
"Carira (SE)";"9668"
"Carmópolis (SE)";"6140"
"Cedro de São João (SE)";"2552"
"Cristinápolis (SE)";"7334"
"Cumbe (SE)";"2037"
"Divina Pastora (SE)";"1888"
"Estância (SE)";"32868"
"Feira Nova (SE)";"2930"
"Frei Paulo (SE)";"6504"
"Gararu (SE)";"5718"
"General Maynard (SE)";"1441"
"Graccho Cardoso (SE)";"3072"
"Ilha das Flores (SE)";"3497"
"Indiaroba (SE)";"6993"
"Itabaiana (SE)";"44394"
"Itabaianinha (SE)";"17052"
"Itabi (SE)";"2667"
"Itaporanga d'Ajuda (SE)";"18682"
"Japaratuba (SE)";"7551"
"Japoatã (SE)";"6049"
"Lagarto (SE)";"46412"
"Laranjeiras (SE)";"9464"
"Macambira (SE)";"3345"
"Malhada dos Bois (SE)";"1605"
"Malhador (SE)";"5182"
"Maruim (SE)";"6355"
"Moita Bonita (SE)";"5330"
"Monte Alegre de Sergipe (SE)";"6345"
"Muribeca (SE)";"3692"
"Neópolis (SE)";"7580"
"Nossa Senhora Aparecida (SE)";"4611"
"Nossa Senhora da Glória (SE)";"18337"
"Nossa Senhora das Dores (SE)";"12021"
"Nossa Senhora de Lourdes (SE)";"2856"
"Nossa Senhora do Socorro (SE)";"82833"
"Pacatuba (SE)";"6388"
"Pedra Mole (SE)";"1327"
"Pedrinhas (SE)";"3608"
"Pinhão (SE)";"2772"
"Pirambu (SE)";"4895"
"Poço Redondo (SE)";"15114"
"Poço Verde (SE)";"11312"
"Porto da Folha (SE)";"14274"
"Propriá (SE)";"11845"
"Riachão do Dantas (SE)";"8115"
"Riachuelo (SE)";"3464"
"Ribeirópolis (SE)";"8861"
"Rosário do Catete (SE)";"4091"
"Salgado (SE)";"10159"
"Santa Luzia do Itanhy (SE)";"6084"
"Santana do São Francisco (SE)";"2913"
"Santa Rosa de Lima (SE)";"1819"
"Santo Amaro das Brotas (SE)";"5542"
"São Cristóvão (SE)";"43652"
"São Domingos (SE)";"5279"
"São Francisco (SE)";"1642"
"São Miguel do Aleixo (SE)";"1868"
"Simão Dias (SE)";"19708"
"Siriri (SE)";"3584"
"Telha (SE)";"1411"
"Tobias Barreto (SE)";"23721"
"Tomar do Geru (SE)";"5999"
"Umbaúba (SE)";"10353"
"Abaíra (BA)";"4290"
"Abaré (BA)";"7243"
"Acajutiba (BA)";"6405"
"Adustina (BA)";"6997"
"Água Fria (BA)";"8042"
"Érico Cardoso (BA)";"4209"
"Aiquara (BA)";"2035"
"Alagoinhas (BA)";"70414"
"Alcobaça (BA)";"13575"
"Almadina (BA)";"2812"
"Amargosa (BA)";"17293"
"Amélia Rodrigues (BA)";"11024"
"América Dourada (BA)";"7229"
"Anagé (BA)";"12705"
"Andaraí (BA)";"6624"
"Andorinha (BA)";"8482"
"Angical (BA)";"6590"
"Anguera (BA)";"4079"
"Antas (BA)";"5545"
"Antônio Cardoso (BA)";"4708"
"Antônio Gonçalves (BA)";"4559"
"Aporá (BA)";"7731"
"Apuarema (BA)";"3312"
"Aracatu (BA)";"6719"
"Araçás (BA)";"5515"
"Araci (BA)";"24997"
"Aramari (BA)";"4763"
"Arataca (BA)";"5129"
"Aratuípe (BA)";"4098"
"Aurelino Leal (BA)";"6032"
"Baianópolis (BA)";"6116"
"Baixa Grande (BA)";"9463"
"Banzaê (BA)";"5199"
"Barra (BA)";"21037"
"Barra da Estiva (BA)";"11407"
"Barra do Choça (BA)";"15695"
"Barra do Mendes (BA)";"7205"
"Barra do Rocha (BA)";"2604"
"Barreiras (BA)";"70200"
"Barro Alto (BA)";"6830"
"Barrocas (BA)";"7033"
"Barro Preto (BA)";"3358"
"Belmonte (BA)";"11330"
"Belo Campo (BA)";"8091"
"Biritinga (BA)";"7746"
"Boa Nova (BA)";"7025"
"Boa Vista do Tupim (BA)";"10245"
"Bom Jesus da Lapa (BA)";"27189"
"Bom Jesus da Serra (BA)";"4205"
"Boninal (BA)";"6201"
"Bonito (BA)";"8249"
"Boquira (BA)";"9890"
"Botuporã (BA)";"4715"
"Brejões (BA)";"6874"
"Brejolândia (BA)";"4518"
"Brotas de Macaúbas (BA)";"6560"
"Brumado (BA)";"31423"
"Buerarema (BA)";"7477"
"Buritirama (BA)";"7868"
"Caatiba (BA)";"2908"
"Cabaceiras do Paraguaçu (BA)";"6893"
"Cachoeira (BA)";"15587"
"Caculé (BA)";"10614"
"Caém (BA)";"5094"
"Caetanos (BA)";"4814"
"Caetité (BA)";"24459"
"Cafarnaum (BA)";"8133"
"Cairu (BA)";"10442"
"Caldeirão Grande (BA)";"6124"
"Camacan (BA)";"11746"
"Camaçari (BA)";"177233"
"Camamu (BA)";"15567"
"Campo Alegre de Lourdes (BA)";"14585"
"Campo Formoso (BA)";"34437"
"Canápolis (BA)";"4578"
"Canarana (BA)";"11409"
"Canavieiras (BA)";"17067"
"Candeal (BA)";"4060"
"Candeias (BA)";"37141"
"Candiba (BA)";"6628"
"Cândido Sales (BA)";"11687"
"Cansanção (BA)";"16504"
"Canudos (BA)";"7635"
"Capela do Alto Alegre (BA)";"6487"
"Capim Grosso (BA)";"16807"
"Caraíbas (BA)";"5018"
"Caravelas (BA)";"10161"
"Cardeal da Silva (BA)";"3936"
"Carinhanha (BA)";"13945"
"Casa Nova (BA)";"29593"
"Castro Alves (BA)";"11168"
"Catolândia (BA)";"1608"
"Catu (BA)";"23225"
"Caturama (BA)";"4486"
"Central (BA)";"7861"
"Chorrochó (BA)";"4587"
"Cícero Dantas (BA)";"15922"
"Cipó (BA)";"7585"
"Coaraci (BA)";"9192"
"Cocos (BA)";"9297"
"Conceição da Feira (BA)";"8848"
"Conceição do Almeida (BA)";"7168"
"Conceição do Coité (BA)";"33508"
"Conceição do Jacuípe (BA)";"15802"
"Conde (BA)";"12747"
"Condeúba (BA)";"8124"
"Contendas do Sincorá (BA)";"2186"
"Coração de Maria (BA)";"12536"
"Cordeiros (BA)";"3492"
"Coribe (BA)";"7437"
"Coronel João Sá (BA)";"8118"
"Correntina (BA)";"15964"
"Cotegipe (BA)";"6675"
"Cravolândia (BA)";"2333"
"Crisópolis (BA)";"10228"
"Cristópolis (BA)";"6155"
"Cruz das Almas (BA)";"28010"
"Curaçá (BA)";"14943"
"Dário Meira (BA)";"5163"
"Dias d'Ávila (BA)";"36003"
"Dom Basílio (BA)";"4522"
"Dom Macedo Costa (BA)";"2153"
"Elísio Medrado (BA)";"4118"
"Encruzilhada (BA)";"9789"
"Entre Rios (BA)";"23385"
"Esplanada (BA)";"14938"
"Euclides da Cunha (BA)";"27943"
"Eunápolis (BA)";"51024"
"Fátima (BA)";"9175"
"Feira da Mata (BA)";"3163"
"Feira de Santana (BA)";"288378"
"Filadélfia (BA)";"8134"
"Firmino Alves (BA)";"2459"
"Floresta Azul (BA)";"4875"
"Formosa do Rio Preto (BA)";"11392"
"Gandu (BA)";"13844"
"Gavião (BA)";"2454"
"Gentio do Ouro (BA)";"5417"
"Glória (BA)";"7574"
"Gongogi (BA)";"2845"
"Governador Mangabeira (BA)";"9180"
"Guajeru (BA)";"3687"
"Guanambi (BA)";"40669"
"Guaratinga (BA)";"10775"
"Heliópolis (BA)";"6207"
"Iaçu (BA)";"13485"
"Ibiassucê (BA)";"4884"
"Ibicaraí (BA)";"10769"
"Ibicoara (BA)";"8699"
"Ibicuí (BA)";"7225"
"Ibipeba (BA)";"8404"
"Ibipitanga (BA)";"6915"
"Ibiquera (BA)";"2030"
"Ibirapitanga (BA)";"10369"
"Ibirapuã (BA)";"4317"
"Ibirataia (BA)";"8957"
"Ibitiara (BA)";"7332"
"Ibititá (BA)";"7974"
"Ibotirama (BA)";"12207"
"Ichu (BA)";"3020"
"Igaporã (BA)";"6495"
"Igrapiúna (BA)";"6573"
"Iguaí (BA)";"10577"
"Ilhéus (BA)";"96056"
"Inhambupe (BA)";"16734"
"Ipecaetá (BA)";"5693"
"Ipiaú (BA)";"18780"
"Ipirá (BA)";"29457"
"Ipupiara (BA)";"5061"
"Irajuba (BA)";"3284"
"Iramaia (BA)";"5193"
"Iraquara (BA)";"11717"
"Irará (BA)";"13655"
"Irecê (BA)";"31512"
"Itabela (BA)";"12598"
"Itaberaba (BA)";"31126"
"Itabuna (BA)";"93345"
"Itacaré (BA)";"14513"
"Itaeté (BA)";"7061"
"Itagi (BA)";"6001"
"Itagibá (BA)";"7185"
"Itagimirim (BA)";"3253"
"Itaguaçu da Bahia (BA)";"6372"
"Itaju do Colônia (BA)";"3148"
"Itajuípe (BA)";"9480"
"Itamaraju (BA)";"28348"
"Itamari (BA)";"3617"
"Itambé (BA)";"9965"
"Itanagra (BA)";"3575"
"Itanhém (BA)";"9062"
"Itaparica (BA)";"16090"
"Itapé (BA)";"4892"
"Itapebi (BA)";"4721"
"Itapetinga (BA)";"28998"
"Itapicuru (BA)";"16785"
"Itapitanga (BA)";"3759"
"Itaquara (BA)";"3651"
"Itarantim (BA)";"7776"
"Itatim (BA)";"7066"
"Itiruçu (BA)";"5148"
"Itiúba (BA)";"16652"
"Itororó (BA)";"8387"
"Ituaçu (BA)";"8692"
"Ituberá (BA)";"11856"
"Iuiu (BA)";"4668"
"Jaborandi (BA)";"5096"
"Jacaraci (BA)";"6683"
"Jacobina (BA)";"42748"
"Jaguaquara (BA)";"20911"
"Jaguarari (BA)";"15943"
"Jaguaripe (BA)";"9800"
"Jandaíra (BA)";"4597"
"Jequié (BA)";"73601"
"Jeremoabo (BA)";"18397"
"Jiquiriçá (BA)";"6051"
"Jitaúna (BA)";"6856"
"João Dourado (BA)";"10401"
"Juazeiro (BA)";"101721"
"Jucuruçu (BA)";"5263"
"Jussara (BA)";"7974"
"Jussari (BA)";"2955"
"Jussiape (BA)";"3561"
"Lafaiete Coutinho (BA)";"2452"
"Lagoa Real (BA)";"5452"
"Laje (BA)";"10289"
"Lajedão (BA)";"2078"
"Lajedinho (BA)";"2201"
"Lajedo do Tabocal (BA)";"3531"
"Lamarão (BA)";"4433"
"Lapão (BA)";"11076"
"Lauro de Freitas (BA)";"95739"
"Lençóis (BA)";"5920"
"Licínio de Almeida (BA)";"5553"
"Livramento de Nossa Senhora (BA)";"18697"
"Luís Eduardo Magalhães (BA)";"44743"
"Macajuba (BA)";"5663"
"Macarani (BA)";"7954"
"Macaúbas (BA)";"20045"
"Macururé (BA)";"3788"
"Madre de Deus (BA)";"10009"
"Maetinga (BA)";"3663"
"Maiquinique (BA)";"4156"
"Mairi (BA)";"8770"
"Malhada (BA)";"6815"
"Malhada de Pedras (BA)";"3848"
"Manoel Vitorino (BA)";"7066"
"Mansidão (BA)";"4865"
"Maracás (BA)";"12795"
"Maragogipe (BA)";"17276"
"Maraú (BA)";"14373"
"Marcionílio Souza (BA)";"4844"
"Mascote (BA)";"5979"
"Mata de São João (BA)";"29302"
"Matina (BA)";"4793"
"Medeiros Neto (BA)";"10816"
"Miguel Calmon (BA)";"14226"
"Milagres (BA)";"5349"
"Mirangaba (BA)";"8034"
"Mirante (BA)";"4776"
"Monte Santo (BA)";"24887"
"Morpará (BA)";"4071"
"Morro do Chapéu (BA)";"18502"
"Mortugaba (BA)";"5461"
"Mucugê (BA)";"6165"
"Mucuri (BA)";"19098"
"Mulungu do Morro (BA)";"6636"
"Mundo Novo (BA)";"9707"
"Muniz Ferreira (BA)";"3564"
"Muquém do São Francisco (BA)";"4908"
"Muritiba (BA)";"12669"
"Mutuípe (BA)";"9935"
"Nazaré (BA)";"12532"
"Nilo Peçanha (BA)";"6115"
"Nordestina (BA)";"6772"
"Nova Canaã (BA)";"6690"
"Nova Fátima (BA)";"4356"
"Nova Ibiá (BA)";"3312"
"Nova Itarana (BA)";"3834"
"Nova Redenção (BA)";"3951"
"Nova Soure (BA)";"11993"
"Nova Viçosa (BA)";"21766"
"Novo Horizonte (BA)";"5308"
"Novo Triunfo (BA)";"4021"
"Olindina (BA)";"11237"
"Oliveira dos Brejinhos (BA)";"10991"
"Ouriçangas (BA)";"3772"
"Ourolândia (BA)";"9281"
"Palmas de Monte Alto (BA)";"10286"
"Palmeiras (BA)";"5813"
"Paramirim (BA)";"8673"
"Paratinga (BA)";"11843"
"Paripiranga (BA)";"13115"
"Pau Brasil (BA)";"4653"
"Paulo Afonso (BA)";"49975"
"Pé de Serra (BA)";"7004"
"Pedrão (BA)";"2926"
"Pedro Alexandre (BA)";"5913"
"Piatã (BA)";"9541"
"Pilão Arcado (BA)";"15536"
"Pindaí (BA)";"6750"
"Pindobaçu (BA)";"9219"
"Pintadas (BA)";"4941"
"Piraí do Norte (BA)";"4239"
"Piripá (BA)";"4744"
"Piritiba (BA)";"9874"
"Planaltino (BA)";"4068"
"Planalto (BA)";"11207"
"Poções (BA)";"21770"
"Pojuca (BA)";"16239"
"Ponto Novo (BA)";"8643"
"Porto Seguro (BA)";"83218"
"Potiraguá (BA)";"4038"
"Prado (BA)";"18800"
"Presidente Dutra (BA)";"6636"
"Presidente Jânio Quadros (BA)";"6231"
"Presidente Tancredo Neves (BA)";"12751"
"Queimadas (BA)";"12090"
"Quijingue (BA)";"12293"
"Quixabeira (BA)";"5886"
"Rafael Jambeiro (BA)";"9562"
"Remanso (BA)";"18049"
"Retirolândia (BA)";"6593"
"Riachão das Neves (BA)";"10422"
"Riachão do Jacuípe (BA)";"16899"
"Riacho de Santana (BA)";"13888"
"Ribeira do Amparo (BA)";"6864"
"Ribeira do Pombal (BA)";"26427"
"Ribeirão do Largo (BA)";"5232"
"Rio de Contas (BA)";"6176"
"Rio do Antônio (BA)";"6576"
"Rio do Pires (BA)";"4700"
"Rio Real (BA)";"17068"
"Rodelas (BA)";"4319"
"Ruy Barbosa (BA)";"14250"
"Salinas da Margarida (BA)";"9063"
"Salvador (BA)";"1212383"
"Santa Bárbara (BA)";"10078"
"Santa Brígida (BA)";"7680"
"Santa Cruz Cabrália (BA)";"16666"
"Santa Cruz da Vitória (BA)";"2280"
"Santa Inês (BA)";"4840"
"Santaluz (BA)";"17305"
"Santa Luzia (BA)";"6360"
"Santa Maria da Vitória (BA)";"17304"
"Santana (BA)";"11815"
"Santanópolis (BA)";"4413"
"Santa Rita de Cássia (BA)";"14115"
"Santa Terezinha (BA)";"5987"
"Santo Amaro (BA)";"29013"
"Santo Antônio de Jesus (BA)";"48200"
"Santo Estêvão (BA)";"22411"
"São Desidério (BA)";"15369"
"São Domingos (BA)";"4469"
"São Félix (BA)";"4994"
"São Félix do Coribe (BA)";"6949"
"São Felipe (BA)";"9335"
"São Francisco do Conde (BA)";"19241"
"São Gabriel (BA)";"8847"
"São Gonçalo dos Campos (BA)";"17695"
"São José da Vitória (BA)";"2938"
"São José do Jacuípe (BA)";"5698"
"São Miguel das Matas (BA)";"4862"
"São Sebastião do Passé (BA)";"20212"
"Sapeaçu (BA)";"8010"
"Sátiro Dias (BA)";"8006"
"Saubara (BA)";"13627"
"Saúde (BA)";"5949"
"Seabra (BA)";"22493"
"Sebastião Laranjeiras (BA)";"4737"
"Senhor do Bonfim (BA)";"35063"
"Serra do Ramalho (BA)";"15253"
"Sento Sé (BA)";"14445"
"Serra Dourada (BA)";"8197"
"Serra Preta (BA)";"7667"
"Serrinha (BA)";"39114"
"Serrolândia (BA)";"7616"
"Simões Filho (BA)";"56268"
"Sítio do Mato (BA)";"5361"
"Sítio do Quinto (BA)";"6875"
"Sobradinho (BA)";"10245"
"Souto Soares (BA)";"8504"
"Tabocas do Brejo Velho (BA)";"5239"
"Tanhaçu (BA)";"9419"
"Tanque Novo (BA)";"7332"
"Tanquinho (BA)";"3354"
"Taperoá (BA)";"8585"
"Tapiramutá (BA)";"6216"
"Teixeira de Freitas (BA)";"64915"
"Teodoro Sampaio (BA)";"3909"
"Teofilândia (BA)";"10528"
"Teolândia (BA)";"5611"
"Terra Nova (BA)";"5310"
"Tremedal (BA)";"8557"
"Tucano (BA)";"25332"
"Uauá (BA)";"12224"
"Ubaíra (BA)";"9400"
"Ubaitaba (BA)";"8799"
"Ubatã (BA)";"7687"
"Uibaí (BA)";"6933"
"Umburanas (BA)";"7259"
"Una (BA)";"10753"
"Urandi (BA)";"6840"
"Uruçuca (BA)";"11653"
"Utinga (BA)";"8205"
"Valença (BA)";"44994"
"Valente (BA)";"12277"
"Várzea da Roça (BA)";"7179"
"Várzea do Poço (BA)";"4723"
"Várzea Nova (BA)";"7207"
"Varzedo (BA)";"4655"
"Vera Cruz (BA)";"44910"
"Vereda (BA)";"3132"
"Vitória da Conquista (BA)";"160658"
"Wagner (BA)";"4308"
"Wanderley (BA)";"5862"
"Wenceslau Guimarães (BA)";"11406"
"Xique-Xique (BA)";"18031"
"Abadia dos Dourados (MG)";"3477"
"Abaeté (MG)";"12156"
"Abre Campo (MG)";"6566"
"Acaiaca (MG)";"2056"
"Açucena (MG)";"4536"
"Água Boa (MG)";"6501"
"Água Comprida (MG)";"1469"
"Aguanil (MG)";"2812"
"Águas Formosas (MG)";"8241"
"Águas Vermelhas (MG)";"5300"
"Aimorés (MG)";"12587"
"Aiuruoca (MG)";"3657"
"Alagoa (MG)";"1510"
"Albertina (MG)";"1397"
"Além Paraíba (MG)";"14797"
"Alfenas (MG)";"38966"
"Alfredo Vasconcelos (MG)";"3142"
"Almenara (MG)";"18366"
"Alpercata (MG)";"3862"
"Alpinópolis (MG)";"8398"
"Alterosa (MG)";"7371"
"Alto Caparaó (MG)";"2866"
"Alto Rio Doce (MG)";"5671"
"Alvarenga (MG)";"2258"
"Alvinópolis (MG)";"7113"
"Alvorada de Minas (MG)";"1952"
"Amparo do Serra (MG)";"2097"
"Andradas (MG)";"18791"
"Cachoeira de Pajeú (MG)";"4192"
"Andrelândia (MG)";"6801"
"Angelândia (MG)";"3391"
"Antônio Carlos (MG)";"5485"
"Antônio Dias (MG)";"4863"
"Antônio Prado de Minas (MG)";"828"
"Araçaí (MG)";"1428"
"Aracitaba (MG)";"1211"
"Araçuaí (MG)";"15703"
"Araguari (MG)";"55313"
"Arantina (MG)";"1714"
"Araponga (MG)";"3671"
"Araporã (MG)";"3365"
"Arapuá (MG)";"1387"
"Araújos (MG)";"4314"
"Araxá (MG)";"47752"
"Arceburgo (MG)";"4120"
"Arcos (MG)";"19290"
"Areado (MG)";"6937"
"Argirita (MG)";"1452"
"Aricanduva (MG)";"2212"
"Arinos (MG)";"8327"
"Astolfo Dutra (MG)";"6224"
"Ataléia (MG)";"6590"
"Augusto de Lima (MG)";"2645"
"Baependi (MG)";"8948"
"Baldim (MG)";"4923"
"Bambuí (MG)";"13313"
"Bandeira (MG)";"2202"
"Bandeira do Sul (MG)";"2871"
"Barão de Cocais (MG)";"13638"
"Barão do Monte Alto (MG)";"2705"
"Barbacena (MG)";"56122"
"Barra Longa (MG)";"2933"
"Barroso (MG)";"8750"
"Bela Vista de Minas (MG)";"4106"
"Belmiro Braga (MG)";"1876"
"Belo Horizonte (MG)";"1027170"
"Belo Oriente (MG)";"10029"
"Belo Vale (MG)";"4979"
"Berilo (MG)";"5260"
"Bertópolis (MG)";"2013"
"Berizal (MG)";"1905"
"Betim (MG)";"176262"
"Bias Fortes (MG)";"1860"
"Bicas (MG)";"6866"
"Biquinhas (MG)";"1400"
"Boa Esperança (MG)";"17576"
"Bocaina de Minas (MG)";"4552"
"Bocaiúva (MG)";"22533"
"Bom Despacho (MG)";"25040"
"Bom Jardim de Minas (MG)";"4212"
"Bom Jesus da Penha (MG)";"2250"
"Bom Jesus do Amparo (MG)";"3161"
"Bom Jesus do Galho (MG)";"8117"
"Bom Repouso (MG)";"5246"
"Bom Sucesso (MG)";"8558"
"Bonfim (MG)";"5863"
"Bonfinópolis de Minas (MG)";"2977"
"Bonito de Minas (MG)";"4346"
"Borda da Mata (MG)";"8164"
"Botelhos (MG)";"7564"
"Botumirim (MG)";"3347"
"Brasilândia de Minas (MG)";"6850"
"Brasília de Minas (MG)";"14359"
"Brás Pires (MG)";"2442"
"Braúnas (MG)";"2254"
"Brazópolis (MG)";"7573"
"Brumadinho (MG)";"21955"
